dataset,fold,method,test_error,rank,normalized-error,time fit (s),time infer (s),config_selected,portfolio_name,seed,fit budget
fri_c2_500_50,1,Autosklearn2 (4h),0.015,213.0,0.5000000000000037,14406.7,0.0059999999999999,,,0,14400.0
fri_c2_500_50,1,Autosklearn (1h),0.015,213.0,0.5000000000000037,3614.0,0.0018,,,0,3600.0
fri_c2_500_50,1,Autosklearn (4h),0.041667,841.5,1.0,14412.2,0.004,,,0,14400.0
fri_c2_500_50,1,Flaml (1h),0.023333,627.0,1.0,3600.1,0.0002,,,0,3600.0
fri_c2_500_50,1,Flaml (4h),0.031667,773.5,1.0,14400.1,0.0002,,,0,14400.0
fri_c2_500_50,1,Lightautoml (1h),0.015,213.0,0.5000000000000037,2633.1,0.018,,,0,3600.0
fri_c2_500_50,1,Lightautoml (4h),0.015,213.0,0.5000000000000037,2573.0,0.016,,,0,14400.0
fri_c2_500_50,2,AutoGluon best (10m),0.0433329999999999,325.0,0.7036962962962943,568.4,0.002,,,0,600.0
fri_c2_500_50,2,AutoGluon best (1h),0.0433329999999999,325.0,0.7036962962962943,613.4,0.002,,,0,3600.0
fri_c2_500_50,2,AutoGluon best (24h),0.0433329999999999,325.0,0.7036962962962943,586.5,0.002,,,0,86400.0
fri_c2_500_50,2,AutoGluon best (30m),0.0433329999999999,325.0,0.7036962962962943,585.4,0.002,,,0,1800.0
fri_c2_500_50,2,AutoGluon best (4h),0.0433329999999999,325.0,0.7036962962962943,616.7,0.002,,,0,14400.0
fri_c2_500_50,2,AutoGluon best (5m),0.0433329999999999,325.0,0.7036962962962943,291.8,0.0012,,,0,300.0
fri_c2_500_50,2,AutoGluon high (1h),0.036667,196.5,0.5555629629629624,618.3,0.0001,,,0,3600.0
fri_c2_500_50,2,AutoGluon high (4h),0.036667,196.5,0.5555629629629624,585.1,7.999999999999999e-05,,,0,14400.0
fri_c2_500_50,2,AutoGluon medium (1h),0.04,265.0,0.6296296296296294,8.2,0.0001,,,0,3600.0
fri_c2_500_50,2,AutoGluon medium (4h),0.04,265.0,0.6296296296296294,8.4,0.00012,,,0,14400.0
fri_c2_500_50,2,H2oautoml (1h),0.03,46.5,0.4074074074074061,3509.8,0.004,,,0,3600.0
fri_c2_500_50,2,H2oautoml (4h),0.0699999999999999,756.0,1.0,13534.4,0.004,,,0,14400.0
fri_c2_500_50,2,RandomForest_1h8c_2023_08_21,0.0849999999999999,852.5,1.0,5.3,0.004,,,0,
fri_c2_500_50,2,RandomForest_4h8c_2023_08_21,0.0799999999999999,814.0,1.0,5.2,0.004,,,0,
fri_c2_500_50,2,TunedRandomForest_1h8c_2023_08_21,0.055,596.0,0.962962962962964,1293.7,0.004,,,0,
fri_c2_500_50,2,TunedRandomForest_4h8c_2023_08_21,0.0524999999999999,561.5,0.907407407407406,1299.3,0.004,,,0,
fri_c2_500_50,2,Autosklearn2 (1h),0.04,265.0,0.6296296296296294,3603.3,0.0059999999999999,,,0,3600.0
fri_c2_500_50,2,Autosklearn2 (4h),0.036667,196.5,0.5555629629629624,14405.8,0.008,,,0,14400.0
fri_c2_500_50,2,Autosklearn (1h),0.0216669999999999,4.5,0.2222296296296254,3609.7,0.0059999999999999,,,0,3600.0
fri_c2_500_50,2,Autosklearn (4h),0.04,265.0,0.6296296296296294,14411.1,0.014,,,0,14400.0
fri_c2_500_50,2,Flaml (1h),0.035,133.0,0.5185185185185178,3600.0,0.0001599999999999,,,0,3600.0
fri_c2_500_50,2,Flaml (4h),0.035,133.0,0.5185185185185178,14400.1,0.00014,,,0,14400.0
fri_c2_500_50,2,Lightautoml (1h),0.041667,321.5,0.6666740740740741,2771.4,0.01,,,0,3600.0
fri_c2_500_50,2,Lightautoml (4h),0.046667,442.5,0.7777851851851857,2557.3,0.0239999999999999,,,0,14400.0
fri_c3_500_10,0,AutoGluon best (10m),0.062802,317.0,0.7857157857142864,477.3,0.016,,,0,600.0
fri_c3_500_10,0,AutoGluon best (1h),0.062802,317.0,0.7857157857142864,471.5,0.018,,,0,3600.0
fri_c3_500_10,0,AutoGluon best (24h),0.062802,317.0,0.7857157857142864,457.2,0.016,,,0,86400.0
fri_c3_500_10,0,AutoGluon best (30m),0.062802,317.0,0.7857157857142864,455.5,0.018,,,0,1800.0
fri_c3_500_10,0,AutoGluon best (4h),0.062802,317.0,0.7857157857142864,473.2,0.018,,,0,14400.0
fri_c3_500_10,0,AutoGluon best (5m),0.062802,317.0,0.7857157857142864,274.2,0.0119999999999999,,,0,300.0
fri_c3_500_10,0,AutoGluon high (1h),0.0563609999999999,148.0,0.6428636071428557,461.6,0.0002,,,0,3600.0
fri_c3_500_10,0,AutoGluon high (4h),0.0563609999999999,148.0,0.6428636071428557,466.1,0.0002,,,0,14400.0
fri_c3_500_10,0,AutoGluon medium (1h),0.064412,321.0,0.8214232857142864,8.0,0.0001799999999999,,,0,3600.0
fri_c3_500_10,0,AutoGluon medium (4h),0.064412,321.0,0.8214232857142864,7.6,0.0001599999999999,,,0,14400.0
fri_c3_500_10,0,H2oautoml (1h),0.0740739999999999,627.0,1.0,3525.2,0.0008,,,0,3600.0
fri_c3_500_10,0,H2oautoml (4h),0.070853,562.0,0.9642754642857148,13310.1,0.0008,,,0,14400.0
fri_c3_500_10,0,RandomForest_1h8c_2023_08_21,0.0724639999999999,625.5,1.0,4.9,0.004,,,0,
fri_c3_500_10,0,RandomForest_4h8c_2023_08_21,0.0756839999999999,663.5,1.0,4.9,0.004,,,0,
fri_c3_500_10,0,TunedRandomForest_1h8c_2023_08_21,0.077295,724.0,1.0,1191.2,0.004,,,0,
fri_c3_500_10,0,TunedRandomForest_4h8c_2023_08_21,0.0740739999999999,627.0,1.0,1260.1,0.004,,,0,
fri_c3_500_10,0,Autosklearn2 (1h),0.078905,737.5,1.0,3612.8,0.0059999999999999,,,0,3600.0
fri_c3_500_10,0,Autosklearn2 (4h),0.077295,724.0,1.0,14407.8,0.01,,,0,14400.0
fri_c3_500_10,0,Autosklearn (1h),0.070853,562.0,0.9642754642857148,3614.9,0.002,,,0,3600.0
fri_c3_500_10,0,Autosklearn (4h),0.061192,266.5,0.7500082857142866,14410.6,0.001,,,0,14400.0
fri_c3_500_10,0,Flaml (1h),0.083736,810.0,1.0,3600.3,0.0012,,,0,3600.0
fri_c3_500_10,0,Flaml (4h),0.083736,810.0,1.0,14400.3,0.001,,,0,14400.0
fri_c3_500_10,0,Lightautoml (1h),0.049919,52.5,0.4999892500000009,1753.8,0.01,,,0,3600.0
fri_c3_500_10,0,Lightautoml (4h),0.046699,42.5,0.428574250000001,2138.3,0.008,,,0,14400.0
fri_c3_500_10,1,AutoGluon best (10m),0.0177129999999999,251.5,0.6153656448959844,439.2,0.026,,,0,600.0
fri_c3_500_10,1,AutoGluon best (1h),0.0177129999999999,251.5,0.6153656448959844,453.4,0.028,,,0,3600.0
fri_c3_500_10,1,AutoGluon best (24h),0.0177129999999999,251.5,0.6153656448959844,446.3,0.028,,,0,86400.0
fri_c3_500_10,1,AutoGluon best (30m),0.0177129999999999,251.5,0.6153656448959844,512.0,0.032,,,0,1800.0
fri_c3_500_10,1,AutoGluon best (4h),0.0177129999999999,251.5,0.6153656448959844,464.3,0.028,,,0,14400.0
fri_c3_500_10,1,AutoGluon best (5m),0.0177129999999999,251.5,0.6153656448959844,282.4,0.018,,,0,300.0
fri_c3_500_10,1,AutoGluon high (1h),0.019324,394.0,0.6923221775716172,445.9,0.0012,,,0,3600.0
fri_c3_500_10,1,AutoGluon high (4h),0.019324,394.0,0.6923221775716172,494.6,0.001,,,0,14400.0
fri_c3_500_10,1,AutoGluon medium (1h),0.0112719999999999,52.0,0.3076828224479898,7.6,0.0001799999999999,,,0,3600.0
fri_c3_500_10,1,AutoGluon medium (4h),0.0112719999999999,52.0,0.3076828224479898,7.9,0.00014,,,0,14400.0
fri_c3_500_10,1,H2oautoml (1h),0.0354269999999999,953.5,1.0,3520.5,0.004,,,0,3600.0
fri_c3_500_10,1,H2oautoml (4h),0.0177129999999999,251.5,0.6153656448959844,13796.2,0.004,,,0,14400.0
fri_c3_500_10,1,RandomForest_1h8c_2023_08_21,0.027375,689.0,1.0,4.9,0.004,,,0,
fri_c3_500_10,1,RandomForest_4h8c_2023_08_21,0.027375,689.0,1.0,4.9,0.004,,,0,
fri_c3_500_10,1,TunedRandomForest_1h8c_2023_08_21,0.024155,599.5,0.9230962367621562,1245.2,0.004,,,0,
fri_c3_500_10,1,TunedRandomForest_4h8c_2023_08_21,0.022544,441.5,0.8461397040865283,1189.1,0.002,,,0,
fri_c3_500_10,1,Autosklearn2 (1h),0.0177129999999999,251.5,0.6153656448959844,3601.7,0.004,,,0,3600.0
fri_c3_500_10,1,Autosklearn2 (4h),0.006441,2.5,0.0769087632574555,14405.7,0.018,,,0,14400.0
fri_c3_500_10,1,Autosklearn (1h),0.004831,1.0,0.0,3599.3,0.0119999999999999,,,0,3600.0
fri_c3_500_10,1,Autosklearn (4h),0.004831,1.0,0.0,14404.3,0.014,,,0,14400.0
fri_c3_500_10,1,Flaml (1h),0.0080519999999999,44.0,0.1538652959330786,3600.1,0.0004,,,0,3600.0
fri_c3_500_10,1,Flaml (4h),0.0080519999999999,44.0,0.1538652959330786,14399.4,0.0004,,,0,14400.0
fri_c3_500_10,1,Lightautoml (1h),0.0161029999999999,181.5,0.5384568816385288,1806.8,0.008,,,0,3600.0
fri_c3_500_10,1,Lightautoml (4h),0.0177129999999999,251.5,0.6153656448959844,1710.6,0.0119999999999999,,,0,14400.0
fri_c3_500_10,2,AutoGluon best (10m),0.0112719999999999,470.5,0.8333186666666562,415.2,0.028,,,0,600.0
fri_c3_500_10,2,AutoGluon best (1h),0.0112719999999999,470.5,0.8333186666666562,418.3,0.028,,,0,3600.0
fri_c3_500_10,2,AutoGluon best (24h),0.0112719999999999,470.5,0.8333186666666562,394.3,0.026,,,0,86400.0
fri_c3_500_10,2,AutoGluon best (30m),0.0112719999999999,470.5,0.8333186666666562,409.7,0.026,,,0,1800.0
fri_c3_500_10,2,AutoGluon best (4h),0.0112719999999999,470.5,0.8333186666666562,428.5,0.03,,,0,14400.0
fri_c3_500_10,2,AutoGluon best (5m),0.0128819999999999,560.5,0.9999536666666522,282.0,0.01,,,0,300.0
fri_c3_500_10,2,AutoGluon high (1h),0.0128819999999999,560.5,0.9999536666666522,394.0,0.001,,,0,3600.0
fri_c3_500_10,2,AutoGluon high (4h),0.0128819999999999,560.5,0.9999536666666522,412.5,0.001,,,0,14400.0
fri_c3_500_10,2,AutoGluon medium (1h),0.004831,116.0,0.1666751666666824,7.5,0.0016,,,0,3600.0
fri_c3_500_10,2,AutoGluon medium (4h),0.004831,116.0,0.1666751666666824,7.2,0.0016,,,0,14400.0
fri_c3_500_10,2,H2oautoml (1h),0.004831,116.0,0.1666751666666824,3527.1,0.004,,,0,3600.0
fri_c3_500_10,2,H2oautoml (4h),0.0177129999999999,889.5,1.0,14077.4,0.0008,,,0,14400.0
fri_c3_500_10,2,RandomForest_1h8c_2023_08_21,0.006441,120.0,0.3333101666666783,4.8,0.004,,,0,
fri_c3_500_10,2,RandomForest_4h8c_2023_08_21,0.006441,120.0,0.3333101666666783,4.7,0.004,,,0,
fri_c3_500_10,2,TunedRandomForest_1h8c_2023_08_21,0.006441,120.0,0.3333101666666783,1292.6,0.004,,,0,
fri_c3_500_10,2,TunedRandomForest_4h8c_2023_08_21,0.003221,7.5,4.016666668631686e-05,1248.1,0.004,,,0,
fri_c3_500_10,2,Autosklearn2 (1h),0.0080519999999999,305.5,0.500048666666664,3614.4,0.0059999999999999,,,0,3600.0
fri_c3_500_10,2,Autosklearn2 (4h),0.006441,120.0,0.3333101666666783,14415.9,0.008,,,0,14400.0
fri_c3_500_10,2,Autosklearn (1h),0.0144929999999999,851.5,1.0,3603.7,0.002,,,0,3600.0
fri_c3_500_10,2,Autosklearn (4h),0.0080519999999999,305.5,0.500048666666664,14409.9,0.0014,,,0,14400.0
fri_c3_500_10,2,Flaml (1h),0.0112719999999999,470.5,0.8333186666666562,3600.0,7.999999999999999e-05,,,0,3600.0
fri_c3_500_10,2,Flaml (4h),0.004831,116.0,0.1666751666666824,12103.9,0.0004,,,0,14400.0
fri_c3_500_10,2,Lightautoml (1h),0.0112719999999999,470.5,0.8333186666666562,1867.2,0.01,,,0,3600.0
fri_c3_500_10,2,Lightautoml (4h),0.0080519999999999,305.5,0.500048666666664,1723.9,0.004,,,0,14400.0
fri_c3_500_50,0,AutoGluon best (10m),0.0503249999999999,50.5,0.620695714638816,586.7,0.008,,,0,600.0
fri_c3_500_50,0,AutoGluon best (1h),0.0503249999999999,50.5,0.620695714638816,598.6,0.008,,,0,3600.0
fri_c3_500_50,0,AutoGluon best (24h),0.0503249999999999,50.5,0.620695714638816,626.5,0.008,,,0,86400.0
fri_c3_500_50,0,AutoGluon best (30m),0.0503249999999999,50.5,0.620695714638816,581.5,0.008,,,0,1800.0
fri_c3_500_50,0,AutoGluon best (4h),0.0503249999999999,50.5,0.620695714638816,637.4,0.008,,,0,14400.0
fri_c3_500_50,0,AutoGluon best (5m),0.0584419999999999,318.5,0.7931123710066094,281.3,0.004,,,0,300.0
fri_c3_500_50,0,AutoGluon high (1h),0.0616879999999999,385.0,0.8620620404127762,616.2,0.0002,,,0,3600.0
fri_c3_500_50,0,AutoGluon high (4h),0.0616879999999999,385.0,0.8620620404127762,615.4,0.0002,,,0,14400.0
fri_c3_500_50,0,AutoGluon medium (1h),0.0405839999999999,3.0,0.4137829821417513,13.3,0.0008,,,0,3600.0
fri_c3_500_50,0,AutoGluon medium (4h),0.0405839999999999,3.0,0.4137829821417513,13.1,0.0008,,,0,14400.0
fri_c3_500_50,0,H2oautoml (1h),0.0487009999999999,25.5,0.5861996385095445,3540.7,0.004,,,0,3600.0
fri_c3_500_50,0,H2oautoml (4h),0.056818,164.0,0.75861629487734,10679.6,0.001,,,0,14400.0
fri_c3_500_50,0,RandomForest_1h8c_2023_08_21,0.1038959999999999,778.5,1.0,5.1,0.004,,,0,
fri_c3_500_50,0,RandomForest_4h8c_2023_08_21,0.090909,747.5,1.0,5.2,0.004,,,0,
fri_c3_500_50,0,TunedRandomForest_1h8c_2023_08_21,0.074675,693.5,1.0,1540.6,0.004,,,0,
fri_c3_500_50,0,TunedRandomForest_4h8c_2023_08_21,0.069805,626.5,1.0,1496.7,0.004,,,0,
fri_c3_500_50,0,Autosklearn2 (1h),0.056818,164.0,0.75861629487734,3601.4,0.01,,,0,3600.0
fri_c3_500_50,0,Autosklearn2 (4h),0.063312,499.5,0.8965581165420498,14422.2,0.01,,,0,14400.0
fri_c3_500_50,0,Autosklearn (1h),0.021104,0.5,0.0,3598.4,0.002,,,0,3600.0
fri_c3_500_50,0,Autosklearn (4h),0.032468,1.5,0.2413875672001481,14405.8,0.0059999999999999,,,0,14400.0
fri_c3_500_50,0,Flaml (1h),0.0616879999999999,385.0,0.8620620404127762,3600.1,0.0004,,,0,3600.0
fri_c3_500_50,0,Flaml (4h),0.0616879999999999,385.0,0.8620620404127762,14400.2,0.0004,,,0,14400.0
fri_c3_500_50,0,Lightautoml (1h),0.053571,74.5,0.689645384044985,2469.6,0.038,,,0,3600.0
fri_c3_500_50,0,Lightautoml (4h),0.0519479999999999,53.5,0.6551705493418994,2562.0,0.026,,,0,14400.0
fri_c3_500_50,1,AutoGluon best (10m),0.0551949999999999,168.5,0.67742322580645,572.4,0.008,,,0,600.0
fri_c3_500_50,1,AutoGluon best (1h),0.060065,264.0,0.7741948387096778,764.7,0.008,,,0,3600.0
fri_c3_500_50,1,AutoGluon best (24h),0.060065,264.0,0.7741948387096778,686.6,0.008,,,0,86400.0
fri_c3_500_50,1,AutoGluon best (30m),0.060065,264.0,0.7741948387096778,675.9,0.008,,,0,1800.0
fri_c3_500_50,1,AutoGluon best (4h),0.060065,264.0,0.7741948387096778,660.4,0.008,,,0,14400.0
fri_c3_500_50,1,AutoGluon best (5m),0.060065,264.0,0.7741948387096778,285.0,0.004,,,0,300.0
fri_c3_500_50,1,AutoGluon high (1h),0.087662,843.0,1.0,685.0,0.001,,,0,3600.0
fri_c3_500_50,1,AutoGluon high (4h),0.087662,843.0,1.0,782.0,0.0008,,,0,14400.0
fri_c3_500_50,1,AutoGluon medium (1h),0.063312,367.0,0.8387158709677424,79.7,0.001,,,0,3600.0
fri_c3_500_50,1,AutoGluon medium (4h),0.063312,367.0,0.8387158709677424,79.5,0.001,,,0,14400.0
fri_c3_500_50,1,H2oautoml (1h),0.0892859999999999,869.5,1.0,3542.2,0.004,,,0,3600.0
fri_c3_500_50,1,H2oautoml (4h),0.073052,665.5,1.0,13484.4,0.004,,,0,14400.0
fri_c3_500_50,1,RandomForest_1h8c_2023_08_21,0.085227,823.5,1.0,5.0,0.004,,,0,
fri_c3_500_50,1,RandomForest_4h8c_2023_08_21,0.0714289999999999,625.5,1.0,5.0,0.004,,,0,
fri_c3_500_50,1,TunedRandomForest_1h8c_2023_08_21,0.0616879999999999,267.5,0.8064454193548372,1359.3,0.002,,,0,
fri_c3_500_50,1,TunedRandomForest_4h8c_2023_08_21,0.0714289999999999,625.5,1.0,1459.3,0.004,,,0,
fri_c3_500_50,1,Autosklearn2 (1h),0.0519479999999999,87.5,0.6129021935483854,3599.2,0.004,,,0,3600.0
fri_c3_500_50,1,Autosklearn2 (4h),0.060065,264.0,0.7741948387096778,14402.7,0.008,,,0,14400.0
fri_c3_500_50,1,Autosklearn (1h),0.056818,170.0,0.7096738064516133,3602.5,0.002,,,0,3600.0
fri_c3_500_50,1,Autosklearn (4h),0.056818,170.0,0.7096738064516133,14426.0,0.004,,,0,14400.0
fri_c3_500_50,1,Flaml (1h),0.076299,741.5,1.0,3600.1,0.0001799999999999,,,0,3600.0
fri_c3_500_50,1,Flaml (4h),0.0714289999999999,625.5,1.0,14400.1,0.0001799999999999,,,0,14400.0
fri_c3_500_50,1,Lightautoml (1h),0.0714289999999999,625.5,1.0,2737.7,0.03,,,0,3600.0
fri_c3_500_50,1,Lightautoml (4h),0.0714289999999999,625.5,1.0,2586.1,0.0479999999999999,,,0,14400.0
fri_c3_500_50,2,AutoGluon best (10m),0.017857,311.5,0.5333274666666669,579.9,0.008,,,0,600.0
fri_c3_500_50,2,AutoGluon best (1h),0.01461,216.0,0.3999839999999988,772.4,0.0059999999999999,,,0,3600.0
fri_c3_500_50,2,AutoGluon best (24h),0.01461,216.0,0.3999839999999988,677.6,0.0059999999999999,,,0,86400.0
fri_c3_500_50,2,AutoGluon best (30m),0.01461,216.0,0.3999839999999988,690.8,0.0059999999999999,,,0,1800.0
fri_c3_500_50,2,AutoGluon best (4h),0.01461,216.0,0.3999839999999988,741.5,0.0059999999999999,,,0,14400.0
fri_c3_500_50,2,AutoGluon best (5m),0.0162339999999999,309.0,0.4666762666666621,275.1,0.008,,,0,300.0
fri_c3_500_50,2,AutoGluon high (1h),0.021104,471.0,0.6666709333333349,893.4,0.0002,,,0,3600.0
fri_c3_500_50,2,AutoGluon high (4h),0.021104,471.0,0.6666709333333349,748.7,0.0002,,,0,14400.0
fri_c3_500_50,2,AutoGluon medium (1h),0.021104,471.0,0.6666709333333349,9.7,0.002,,,0,3600.0
fri_c3_500_50,2,AutoGluon medium (4h),0.021104,471.0,0.6666709333333349,16.4,0.004,,,0,14400.0
fri_c3_500_50,2,H2oautoml (1h),0.017857,311.5,0.5333274666666669,3526.9,0.0059999999999999,,,0,3600.0
fri_c3_500_50,2,H2oautoml (4h),0.0129869999999999,158.0,0.333332799999994,11470.4,0.004,,,0,14400.0
fri_c3_500_50,2,RandomForest_1h8c_2023_08_21,0.032468,662.0,1.0,5.2,0.004,,,0,
fri_c3_500_50,2,RandomForest_4h8c_2023_08_21,0.035714,677.5,1.0,5.1,0.004,,,0,
fri_c3_500_50,2,TunedRandomForest_1h8c_2023_08_21,0.0162339999999999,309.0,0.4666762666666621,1365.6,0.002,,,0,
fri_c3_500_50,2,TunedRandomForest_4h8c_2023_08_21,0.0129869999999999,158.0,0.333332799999994,1338.9,0.004,,,0,
fri_c3_500_50,2,Autosklearn2 (1h),0.0275969999999999,578.5,0.9333168000000002,3607.0,0.01,,,0,3600.0
fri_c3_500_50,2,Autosklearn2 (4h),0.022727,477.5,0.7333221333333356,14401.5,0.0119999999999999,,,0,14400.0
fri_c3_500_50,2,Autosklearn (1h),0.006494,41.5,0.0666869333333286,3604.2,0.0059999999999999,,,0,3600.0
fri_c3_500_50,2,Autosklearn (4h),0.032468,662.0,1.0,14412.6,0.004,,,0,14400.0
fri_c3_500_50,2,Flaml (1h),0.025974,554.0,0.8666656000000037,3600.2,0.0006,,,0,3600.0
fri_c3_500_50,2,Flaml (4h),0.025974,554.0,0.8666656000000037,14400.2,0.0004,,,0,14400.0
fri_c3_500_50,2,Lightautoml (1h),0.011364,156.5,0.2666815999999974,2609.8,0.018,,,0,3600.0
fri_c3_500_50,2,Lightautoml (4h),0.017857,311.5,0.5333274666666669,2366.4,0.022,,,0,14400.0
fri_c4_500_100,0,AutoGluon best (10m),0.025974,85.0,0.3999989333333315,563.5,0.002,,,0,600.0
fri_c4_500_100,0,AutoGluon best (1h),0.025974,85.0,0.3999989333333315,1004.9,0.004,,,0,3600.0
fri_c4_500_100,0,AutoGluon best (24h),0.025974,85.0,0.3999989333333315,874.7,0.004,,,0,86400.0
fri_c4_500_100,0,AutoGluon best (30m),0.025974,85.0,0.3999989333333315,875.0,0.004,,,0,1800.0
fri_c4_500_100,0,AutoGluon best (4h),0.025974,85.0,0.3999989333333315,873.3,0.004,,,0,14400.0
fri_c4_500_100,0,AutoGluon best (5m),0.025974,85.0,0.3999989333333315,276.2,0.0016,,,0,300.0
fri_c4_500_100,0,AutoGluon high (1h),0.032468,372.0,0.6666858666666653,862.3,0.00014,,,0,3600.0
fri_c4_500_100,0,AutoGluon high (4h),0.032468,372.0,0.6666858666666653,917.2,0.00014,,,0,14400.0
fri_c4_500_100,0,AutoGluon medium (1h),0.0308439999999999,253.0,0.5999935999999945,12.1,0.0001,,,0,3600.0
fri_c4_500_100,0,AutoGluon medium (4h),0.0308439999999999,253.0,0.5999935999999945,10.5,0.00012,,,0,14400.0
fri_c4_500_100,0,H2oautoml (1h),0.038961,535.0,0.9333317333333327,3545.5,0.0059999999999999,,,0,3600.0
fri_c4_500_100,0,H2oautoml (4h),0.0649349999999999,827.5,1.0,10283.3,0.0012,,,0,14400.0
fri_c4_500_100,0,RandomForest_1h8c_2023_08_21,0.056006,789.5,1.0,5.1,0.004,,,0,
fri_c4_500_100,0,RandomForest_4h8c_2023_08_21,0.056818,790.5,1.0,5.0,0.004,,,0,
fri_c4_500_100,0,TunedRandomForest_1h8c_2023_08_21,0.038961,535.0,0.9333317333333327,1367.8,0.002,,,0,
fri_c4_500_100,0,TunedRandomForest_4h8c_2023_08_21,0.0438309999999999,676.5,1.0,1406.3,0.002,,,0,
fri_c4_500_100,0,Autosklearn2 (1h),0.022727,21.5,0.2666554666666645,3619.9,0.0059999999999999,,,0,3600.0
fri_c4_500_100,0,Autosklearn2 (4h),0.025974,85.0,0.3999989333333315,14416.3,0.01,,,0,14400.0
fri_c4_500_100,0,Autosklearn (1h),0.042208,675.0,1.0,3605.3,0.004,,,0,3600.0
fri_c4_500_100,0,Autosklearn (4h),0.0405839999999999,591.5,0.9999829333333284,14419.7,0.0059999999999999,,,0,14400.0
fri_c4_500_100,0,Flaml (1h),0.042208,675.0,1.0,3600.2,0.0002,,,0,3600.0
fri_c4_500_100,0,Flaml (4h),0.0487009999999999,745.5,1.0,14400.1,0.0004,,,0,14400.0
fri_c4_500_100,0,Lightautoml (1h),0.024351,80.5,0.3333477333333313,3483.6,0.042,,,0,3600.0
fri_c4_500_100,0,Lightautoml (4h),0.025974,85.0,0.3999989333333315,3368.7,0.0339999999999999,,,0,14400.0
fri_c4_500_100,1,AutoGluon best (10m),0.056818,241.5,0.5789414736842133,602.0,0.004,,,0,600.0
fri_c4_500_100,1,AutoGluon best (1h),0.0551949999999999,237.5,0.5263221052631573,1410.4,0.004,,,0,3600.0
fri_c4_500_100,1,AutoGluon best (24h),0.0551949999999999,237.5,0.5263221052631573,1292.8,0.004,,,0,86400.0
fri_c4_500_100,1,AutoGluon best (30m),0.0551949999999999,237.5,0.5263221052631573,1400.4,0.004,,,0,1800.0
fri_c4_500_100,1,AutoGluon best (4h),0.0551949999999999,237.5,0.5263221052631573,1292.5,0.004,,,0,14400.0
fri_c4_500_100,1,AutoGluon best (5m),0.056818,241.5,0.5789414736842133,238.8,0.002,,,0,300.0
fri_c4_500_100,1,AutoGluon high (1h),0.0616879999999999,358.0,0.7368319999999998,1506.6,0.0002,,,0,3600.0
fri_c4_500_100,1,AutoGluon high (4h),0.0616879999999999,358.0,0.7368319999999998,1316.1,0.00012,,,0,14400.0
fri_c4_500_100,1,AutoGluon medium (1h),0.1071429999999999,822.0,1.0,9.2,0.0014,,,0,3600.0
fri_c4_500_100,1,AutoGluon medium (4h),0.1071429999999999,822.0,1.0,9.2,0.0012,,,0,14400.0
fri_c4_500_100,1,H2oautoml (1h),0.0551949999999999,237.5,0.5263221052631573,3544.2,0.004,,,0,3600.0
fri_c4_500_100,1,H2oautoml (4h),0.069805,589.5,0.9999936842105298,12429.6,0.0059999999999999,,,0,14400.0
fri_c4_500_100,1,RandomForest_1h8c_2023_08_21,0.1128249999999999,837.5,1.0,5.2,0.004,,,0,
fri_c4_500_100,1,RandomForest_4h8c_2023_08_21,0.105519,819.5,1.0,5.2,0.004,,,0,
fri_c4_500_100,1,TunedRandomForest_1h8c_2023_08_21,0.0584419999999999,314.5,0.6315932631578942,1807.1,0.004,,,0,
fri_c4_500_100,1,TunedRandomForest_4h8c_2023_08_21,0.063312,461.5,0.789483789473687,1500.5,0.004,,,0,
fri_c4_500_100,1,Autosklearn2 (1h),0.0519479999999999,141.5,0.4210509473684203,3601.1,0.008,,,0,3600.0
fri_c4_500_100,1,Autosklearn2 (4h),0.0470779999999999,85.0,0.2631604210526306,14400.6,0.0119999999999999,,,0,14400.0
fri_c4_500_100,1,Autosklearn (1h),0.0503249999999999,140.0,0.3684315789473676,3643.5,0.0008,,,0,3600.0
fri_c4_500_100,1,Autosklearn (4h),0.0470779999999999,85.0,0.2631604210526306,14407.7,0.004,,,0,14400.0
fri_c4_500_100,1,Flaml (1h),0.0503249999999999,140.0,0.3684315789473676,3600.2,0.0008,,,0,3600.0
fri_c4_500_100,1,Flaml (4h),0.0487009999999999,86.5,0.3157797894736833,14400.2,0.0004,,,0,14400.0
fri_c4_500_100,1,Lightautoml (1h),0.056818,241.5,0.5789414736842133,3508.5,0.028,,,0,3600.0
fri_c4_500_100,1,Lightautoml (4h),0.0405839999999999,7.5,0.0526181052631567,3483.4,0.016,,,0,14400.0
fri_c4_500_100,2,AutoGluon best (10m),0.0308439999999999,88.0,0.3999910399617672,585.4,0.002,,,0,600.0
fri_c4_500_100,2,AutoGluon best (1h),0.038961,339.5,0.733330595543876,979.9,0.008,,,0,3600.0
fri_c4_500_100,2,AutoGluon best (24h),0.038961,339.5,0.733330595543876,1045.6,0.008,,,0,86400.0
fri_c4_500_100,2,AutoGluon best (30m),0.038961,339.5,0.733330595543876,1026.9,0.008,,,0,1800.0
fri_c4_500_100,2,AutoGluon best (4h),0.038961,339.5,0.733330595543876,981.6,0.008,,,0,14400.0
fri_c4_500_100,2,AutoGluon best (5m),0.035714,219.5,0.5999865599426571,274.2,0.002,,,0,300.0
fri_c4_500_100,2,AutoGluon high (1h),0.035714,219.5,0.5999865599426571,1088.0,0.0002,,,0,3600.0
fri_c4_500_100,2,AutoGluon high (4h),0.035714,219.5,0.5999865599426571,1039.4,0.0001799999999999,,,0,14400.0
